Evaluation,Objective,DataMSE,Penalty
138,0.0009237856301722048,0.0009237856301722048,0.0
139,0.0009227955964938735,0.0009227955964938735,0.0
140,0.0009224041235749798,0.0009224041235749798,0.0
141,0.0009249317521789505,0.0009249317521789505,0.0
142,0.0009208084348990051,0.0009208084348990051,0.0
143,0.0009225413978352886,0.0009225413978352886,0.0
144,0.0009223353421133166,0.0009223353421133166,0.0
145,0.0009210983468434413,0.0009210983468434413,0.0
146,0.0009249494661828462,0.0009249494661828462,0.0
147,0.000919219950145595,0.000919219950145595,0.0
148,0.0009289304440645085,0.0009289304440645085,0.0
149,0.0009515574687183672,0.0009515574687183672,0.0
150,0.0009235172648673931,0.0009235172648673931,0.0
151,0.0009200722304456078,0.0009200722304456078,0.0
152,0.0009194996997865532,0.0009194996997865532,0.0
153,0.0009238440704132807,0.0009238440704132807,0.0
154,0.0009313897497966005,0.0009313897497966005,0.0
155,0.0009224050562451466,0.0009224050562451466,0.0
156,0.0009212894158871415,0.0009212894158871415,0.0
157,0.000918577646312413,0.000918577646312413,0.0
158,0.0009193660847729326,0.0009193660847729326,0.0
159,0.0009241873703068593,0.0009241873703068593,0.0
160,0.0009218403123551838,0.0009218403123551838,0.0
161,0.000919878625005214,0.000919878625005214,0.0
162,0.000919417470322095,0.000919417470322095,0.0
163,0.0009237873180205605,0.0009237873180205605,0.0
164,0.0009216049586399812,0.0009216049586399812,0.0
165,0.0009204027951888086,0.0009204027951888086,0.0
166,0.0009193113465997002,0.0009193113465997002,0.0
167,0.0009210613403020153,0.0009210613403020153,0.0
168,0.0009197257597727453,0.0009197257597727453,0.0
169,0.0009216959979892449,0.0009216959979892449,0.0
170,0.0009205596283532421,0.0009205596283532421,0.0
171,0.0009175689689678204,0.0009175689689678204,0.0
172,0.0009171563609218665,0.0009171563609218665,0.0
173,0.0009216053978388832,0.0009216053978388832,0.0
174,0.0009208545797552531,0.0009208545797552531,0.0
175,0.0009225122792530505,0.0009225122792530505,0.0
176,0.000918855856765395,0.000918855856765395,0.0
177,0.0009200874127502893,0.0009200874127502893,0.0
178,0.0009225059328004382,0.0009225059328004382,0.0
179,0.0009195926188588894,0.0009195926188588894,0.0
180,0.0009171482935367163,0.0009171482935367163,0.0
181,0.0009171320416533305,0.0009171320416533305,0.0
182,0.0009205228054221631,0.0009205228054221631,0.0
183,0.0009203249503139491,0.0009203249503139491,0.0
184,0.0009217304254839205,0.0009217304254839205,0.0
185,0.0009191332403938361,0.0009191332403938361,0.0
186,0.0009190312558771952,0.0009190312558771952,0.0
187,0.0009217367004790766,0.0009217367004790766,0.0
188,0.0009188247823309376,0.0009188247823309376,0.0
189,0.0009198370190246665,0.0009198370190246665,0.0
190,0.0009178768106888397,0.0009178768106888397,0.0
191,0.0009204985167536176,0.0009204985167536176,0.0
192,0.0009182562990313933,0.0009182562990313933,0.0
193,0.0009200239282584753,0.0009200239282584753,0.0
194,0.0009180709626200116,0.0009180709626200116,0.0
195,0.0009207082453934607,0.0009207082453934607,0.0
196,0.0009187705274205499,0.0009187705274205499,0.0
197,0.0009171315092698206,0.0009171315092698206,0.0
198,0.000920075924459332,0.000920075924459332,0.0
199,0.000920131752571192,0.000920131752571192,0.0
200,0.0009184960725549966,0.0009184960725549966,0.0
201,0.000917737844613016,0.000917737844613016,0.0
202,0.0009193110012497361,0.0009193110012497361,0.0
203,0.000918291789146271,0.000918291789146271,0.0
204,0.0009176788023889305,0.0009176788023889305,0.0
205,0.0009158857162773359,0.0009158857162773359,0.0
206,0.0009148010815354324,0.0009148010815354324,0.0
207,0.0009185083885737105,0.0009185083885737105,0.0
208,0.0009166403280615232,0.0009166403280615232,0.0
209,0.0009167329725133108,0.0009167329725133108,0.0
210,0.00091748676176589,0.00091748676176589,0.0
211,0.0009167028540500658,0.0009167028540500658,0.0
212,0.0009153337955025051,0.0009153337955025051,0.0
213,0.0009158876447213357,0.0009158876447213357,0.0
214,0.0009150485478137161,0.0009150485478137161,0.0
215,0.0009190910868905255,0.0009190910868905255,0.0
216,0.0009169605731502265,0.0009169605731502265,0.0
217,0.0009157309844320101,0.0009157309844320101,0.0
218,0.0009150857912064991,0.0009150857912064991,0.0
219,0.0009150356972120622,0.0009150356972120622,0.0
220,0.0009149792787687415,0.0009149792787687415,0.0
221,0.0009193679585422095,0.0009193679585422095,0.0
222,0.0009164365016364489,0.0009164365016364489,0.0
223,0.0009159472754899519,0.0009159472754899519,0.0
224,0.0009140718042438242,0.0009140718042438242,0.0
225,0.0009136102464085971,0.0009136102464085971,0.0
226,0.0009153585236351136,0.0009153585236351136,0.0
227,0.0009144838257522292,0.0009144838257522292,0.0
228,0.0009144970975913279,0.0009144970975913279,0.0
229,0.0009140258118035655,0.0009140258118035655,0.0
230,0.0009140090131643438,0.0009140090131643438,0.0
231,0.0009136588887820911,0.0009136588887820911,0.0
232,0.0009133362775175308,0.0009133362775175308,0.0
233,0.0009141175914551608,0.0009141175914551608,0.0
234,0.0009128278319297005,0.0009128278319297005,0.0
235,0.000913720652994839,0.000913720652994839,0.0
236,0.0009129765020685712,0.0009129765020685712,0.0
237,0.0009153566458723645,0.0009153566458723645,0.0
238,0.0009127596605502807,0.0009127596605502807,0.0
239,0.0009130069916106328,0.0009130069916106328,0.0
240,0.0009130964180237841,0.0009130964180237841,0.0
241,0.000914278328006986,0.000914278328006986,0.0
242,0.0009151891138601766,0.0009151891138601766,0.0
243,0.000912678009474192,0.000912678009474192,0.0
244,0.0009131217792693513,0.0009131217792693513,0.0
245,0.000914896812371176,0.000914896812371176,0.0
246,0.0009124125876932057,0.0009124125876932057,0.0
247,0.0009129641786408629,0.0009129641786408629,0.0
248,0.0009121487928005293,0.0009121487928005293,0.0
249,0.0009124700404354336,0.0009124700404354336,0.0
250,0.0009125334087578216,0.0009125334087578216,0.0
251,0.0009129538563150997,0.0009129538563150997,0.0
252,0.0009136309567711205,0.0009136309567711205,0.0
253,0.0009129696880031784,0.0009129696880031784,0.0
254,0.0009130452321785694,0.0009130452321785694,0.0
255,0.0009122552278095935,0.0009122552278095935,0.0
256,0.0009125943577964511,0.0009125943577964511,0.0
257,0.0009125135698734134,0.0009125135698734134,0.0
258,0.0009126511348813154,0.0009126511348813154,0.0
259,0.0009120740221532814,0.0009120740221532814,0.0
260,0.0009140250806183669,0.0009140250806183669,0.0
261,0.0009147154469594746,0.0009147154469594746,0.0
262,0.0009126127617723343,0.0009126127617723343,0.0
263,0.0009116260770377795,0.0009116260770377795,0.0
264,0.0009125225449146991,0.0009125225449146991,0.0
265,0.0009114769909220595,0.0009114769909220595,0.0
266,0.0009124897048454993,0.0009124897048454993,0.0
267,0.000911843491354305,0.000911843491354305,0.0
268,0.000912351982639583,0.000912351982639583,0.0
269,0.0009123106251548177,0.0009123106251548177,0.0
270,0.0009124977299950546,0.0009124977299950546,0.0
271,0.0009128070185689717,0.0009128070185689717,0.0
272,0.0009117838923583252,0.0009117838923583252,0.0
273,0.0009125954923657057,0.0009125954923657057,0.0
274,0.0009114243336098458,0.0009114243336098458,0.0
275,0.0009123976942710315,0.0009123976942710315,0.0
276,0.0009115668907655395,0.0009115668907655395,0.0
277,0.0009120425064256652,0.0009120425064256652,0.0
278,0.0009112330723513707,0.0009112330723513707,0.0
279,0.0009135132506332933,0.0009135132506332933,0.0
280,0.0009120931314825245,0.0009120931314825245,0.0
281,0.0009123099695760073,0.0009123099695760073,0.0
282,0.0009122096128323634,0.0009122096128323634,0.0
283,0.0009123335952323967,0.0009123335952323967,0.0
284,0.0009128059978323303,0.0009128059978323303,0.0
285,0.0009115620604083931,0.0009115620604083931,0.0
286,0.0009118675471173422,0.0009118675471173422,0.0
287,0.0009115905125560603,0.0009115905125560603,0.0
288,0.0009123450056700142,0.0009123450056700142,0.0
289,0.0009116457357915405,0.0009116457357915405,0.0
290,0.0009118771434901044,0.0009118771434901044,0.0
291,0.0009128751105441689,0.0009128751105441689,0.0
292,0.0009114186787854324,0.0009114186787854324,0.0
293,0.0009111919794802455,0.0009111919794802455,0.0
294,0.0009157107568406864,0.0009157107568406864,0.0
295,0.000911788148150437,0.000911788148150437,0.0
296,0.0009114096407555227,0.0009114096407555227,0.0
297,0.0009115909892083601,0.0009115909892083601,0.0
298,0.0009122019615130253,0.0009122019615130253,0.0
299,0.0009111445924723284,0.0009111445924723284,0.0
300,0.0009118072778716544,0.0009118072778716544,0.0
301,0.000911861736371318,0.000911861736371318,0.0
302,0.0009119467305444707,0.0009119467305444707,0.0
303,0.0009113009248225887,0.0009113009248225887,0.0
304,0.0009119364445240278,0.0009119364445240278,0.0
305,0.0009112879562268221,0.0009112879562268221,0.0
306,0.000912078392230396,0.000912078392230396,0.0
307,0.00091119910512701,0.00091119910512701,0.0
308,0.0009118114633313385,0.0009118114633313385,0.0
309,0.0009112559371107269,0.0009112559371107269,0.0
310,0.0009119820242974779,0.0009119820242974779,0.0
311,0.0009110673200167171,0.0009110673200167171,0.0
312,0.0009115481833203592,0.0009115481833203592,0.0
313,0.000911507709306202,0.000911507709306202,0.0
314,0.0009117179548651969,0.0009117179548651969,0.0
315,0.0009111031533516892,0.0009111031533516892,0.0
316,0.0009116684241281246,0.0009116684241281246,0.0
317,0.0009110439962909435,0.0009110439962909435,0.0
318,0.0009120819043236382,0.0009120819043236382,0.0
319,0.0009111376755867812,0.0009111376755867812,0.0
320,0.0009115391378348108,0.0009115391378348108,0.0
321,0.0009115815447443696,0.0009115815447443696,0.0
322,0.000911086715700587,0.000911086715700587,0.0
323,0.0009116581322548175,0.0009116581322548175,0.0
324,0.0009110211824770252,0.0009110211824770252,0.0
325,0.0009114958098568372,0.0009114958098568372,0.0
326,0.0009116517507025457,0.0009116517507025457,0.0
327,0.0009109921761629032,0.0009109921761629032,0.0
328,0.000911561301988581,0.000911561301988581,0.0
329,0.0009110487458053937,0.0009110487458053937,0.0
330,0.0009114259695786278,0.0009114259695786278,0.0
331,0.0009110365028474027,0.0009110365028474027,0.0
332,0.0009111141557590584,0.0009111141557590584,0.0
333,0.0009108972318823931,0.0009108972318823931,0.0
334,0.0009115658190978982,0.0009115658190978982,0.0
335,0.0009123416285364222,0.0009123416285364222,0.0
336,0.0009110391403541367,0.0009110391403541367,0.0
337,0.0009111534582904005,0.0009111534582904005,0.0
338,0.0009111756444044654,0.0009111756444044654,0.0
339,0.0009113832870325944,0.0009113832870325944,0.0
340,0.0009109913612389848,0.0009109913612389848,0.0
341,0.0009110944692870053,0.0009110944692870053,0.0
342,0.000911058188583149,0.000911058188583149,0.0
343,0.0009113853148602045,0.0009113853148602045,0.0
344,0.0009109201568852311,0.0009109201568852311,0.0
345,0.0009112920509943156,0.0009112920509943156,0.0
346,0.0009109290029796379,0.0009109290029796379,0.0
347,0.0009111720713686399,0.0009111720713686399,0.0
348,0.0009109452020940243,0.0009109452020940243,0.0
349,0.0009109508108746752,0.0009109508108746752,0.0
350,0.0009113168630125612,0.0009113168630125612,0.0
351,0.0009109448123014373,0.0009109448123014373,0.0
352,0.0009112649449478218,0.0009112649449478218,0.0
353,0.000910919779785198,0.000910919779785198,0.0
354,0.0009111287527570045,0.0009111287527570045,0.0
355,0.0009109368969289039,0.0009109368969289039,0.0
356,0.0009113833161405911,0.0009113833161405911,0.0
357,0.000910921062949479,0.000910921062949479,0.0
358,0.0009108957563549511,0.0009108957563549511,0.0
359,0.0009115535719740258,0.0009115535719740258,0.0
360,0.000910878257745597,0.000910878257745597,0.0
361,0.0009111927733033508,0.0009111927733033508,0.0
362,0.0009111254981088336,0.0009111254981088336,0.0
363,0.0009109064212423733,0.0009109064212423733,0.0
364,0.000910921689203556,0.000910921689203556,0.0
365,0.0009108346868669497,0.0009108346868669497,0.0
366,0.0009109433595663037,0.0009109433595663037,0.0
367,0.0009110775236666146,0.0009110775236666146,0.0
368,0.0009109067125778966,0.0009109067125778966,0.0
369,0.0009108161111934903,0.0009108161111934903,0.0
370,0.0009109972513656134,0.0009109972513656134,0.0
371,0.0009108271166472721,0.0009108271166472721,0.0
372,0.0009109677351302102,0.0009109677351302102,0.0
373,0.000910951520016335,0.000910951520016335,0.0
374,0.0009109648587066953,0.0009109648587066953,0.0
375,0.0009108525539497391,0.0009108525539497391,0.0
376,0.0009110021901579561,0.0009110021901579561,0.0
377,0.0009108336725333592,0.0009108336725333592,0.0
378,0.0009110418774562239,0.0009110418774562239,0.0
379,0.0009108428010027648,0.0009108428010027648,0.0
380,0.0009108227909793191,0.0009108227909793191,0.0
381,0.0009109442676282423,0.0009109442676282423,0.0
382,0.000910839217343294,0.000910839217343294,0.0
383,0.0009109573712279796,0.0009109573712279796,0.0
384,0.0009108829652590227,0.0009108829652590227,0.0
385,0.0009107759955876746,0.0009107759955876746,0.0
386,0.0009108913633398731,0.0009108913633398731,0.0
387,0.0009109516006188664,0.0009109516006188664,0.0
388,0.0009108184257829034,0.0009108184257829034,0.0
389,0.0009110791149034462,0.0009110791149034462,0.0
390,0.0009108232125812585,0.0009108232125812585,0.0
391,0.000910775921427754,0.000910775921427754,0.0
392,0.0009108504304249428,0.0009108504304249428,0.0
393,0.0009108112647798416,0.0009108112647798416,0.0
394,0.0009107579904600498,0.0009107579904600498,0.0
395,0.000910887884993824,0.000910887884993824,0.0
396,0.0009108818350712938,0.0009108818350712938,0.0
397,0.0009107732861637234,0.0009107732861637234,0.0
398,0.0009109825684333606,0.0009109825684333606,0.0
399,0.0009107825512930244,0.0009107825512930244,0.0
400,0.0009108066015869162,0.0009108066015869162,0.0
401,0.0009108644214351268,0.0009108644214351268,0.0
402,0.0009107521756400027,0.0009107521756400027,0.0
403,0.0009108869343070918,0.0009108869343070918,0.0
404,0.0009108650030841544,0.0009108650030841544,0.0
405,0.0009107820297774535,0.0009107820297774535,0.0
406,0.0009107753887300708,0.0009107753887300708,0.0
407,0.0009107512326459633,0.0009107512326459633,0.0
408,0.0009108737417666984,0.0009108737417666984,0.0
409,0.0009107320749346493,0.0009107320749346493,0.0
410,0.0009108128888169581,0.0009108128888169581,0.0
411,0.0009107838571658275,0.0009107838571658275,0.0
412,0.0009107334052923862,0.0009107334052923862,0.0
413,0.0009108712261797755,0.0009108712261797755,0.0
414,0.0009107516307059931,0.0009107516307059931,0.0
415,0.0009108437489844397,0.0009108437489844397,0.0
416,0.0009107537577670023,0.0009107537577670023,0.0
417,0.0009106952490200752,0.0009106952490200752,0.0
418,0.0009107449948435286,0.0009107449948435286,0.0
419,0.0009106681929133213,0.0009106681929133213,0.0
420,0.0009106689625057718,0.0009106689625057718,0.0
421,0.0009107945868246396,0.0009107945868246396,0.0
422,0.0009107532455911338,0.0009107532455911338,0.0
423,0.0009107773003866283,0.0009107773003866283,0.0
424,0.0009108313891039822,0.0009108313891039822,0.0
425,0.0009107258527315483,0.0009107258527315483,0.0
426,0.0009107846454031381,0.0009107846454031381,0.0
427,0.0009107252876324404,0.0009107252876324404,0.0
428,0.000910704949381258,0.000910704949381258,0.0
429,0.0009107106126451657,0.0009107106126451657,0.0
430,0.0009107885385401885,0.0009107885385401885,0.0
431,0.000910720348431558,0.000910720348431558,0.0
432,0.00091066812925667,0.00091066812925667,0.0
433,0.0009106850612007646,0.0009106850612007646,0.0
434,0.0009106872518086685,0.0009106872518086685,0.0
435,0.0009107307698491136,0.0009107307698491136,0.0
436,0.0009106890476530338,0.0009106890476530338,0.0
437,0.0009107377541975004,0.0009107377541975004,0.0
438,0.0009106672910639751,0.0009106672910639751,0.0
439,0.0009107116789280795,0.0009107116789280795,0.0
440,0.0009107212118944551,0.0009107212118944551,0.0
441,0.0009107630109942907,0.0009107630109942907,0.0
442,0.0009106936398745263,0.0009106936398745263,0.0
443,0.0009106784657819045,0.0009106784657819045,0.0
444,0.0009106949339466289,0.0009106949339466289,0.0
445,0.0009107138765868458,0.0009107138765868458,0.0
446,0.0009106631180834014,0.0009106631180834014,0.0
447,0.0009107318343586803,0.0009107318343586803,0.0
448,0.000910650184699022,0.000910650184699022,0.0
449,0.0009106984492424798,0.0009106984492424798,0.0
450,0.0009107314564897322,0.0009107314564897322,0.0
451,0.0009106781872525986,0.0009106781872525986,0.0
452,0.0009106721528985096,0.0009106721528985096,0.0
453,0.0009106335392085899,0.0009106335392085899,0.0
454,0.0009106578465920551,0.0009106578465920551,0.0
455,0.0009107190032837894,0.0009107190032837894,0.0
456,0.0009106452171329101,0.0009106452171329101,0.0
457,0.0009107190087260767,0.0009107190087260767,0.0
458,0.0009106656211085802,0.0009106656211085802,0.0
459,0.0009106805762083785,0.0009106805762083785,0.0
460,0.0009106591866240888,0.0009106591866240888,0.0
461,0.0009106516736421341,0.0009106516736421341,0.0
462,0.0009106521153915381,0.0009106521153915381,0.0
463,0.0009106920216301775,0.0009106920216301775,0.0
464,0.0009106107711515977,0.0009106107711515977,0.0
465,0.0009106168802548236,0.0009106168802548236,0.0
466,0.0009106825116498541,0.0009106825116498541,0.0
467,0.0009106500029147051,0.0009106500029147051,0.0
468,0.0009106187646424456,0.0009106187646424456,0.0
469,0.0009106633646668258,0.0009106633646668258,0.0
470,0.0009106736329716819,0.0009106736329716819,0.0
471,0.0009106729181796762,0.0009106729181796762,0.0
472,0.0009106186612104788,0.0009106186612104788,0.0
473,0.0009106742111944507,0.0009106742111944507,0.0
474,0.0009106335685909175,0.0009106335685909175,0.0
475,0.000910663604664404,0.000910663604664404,0.0
476,0.0009106207647872221,0.0009106207647872221,0.0
477,0.0009106425609160302,0.0009106425609160302,0.0
478,0.000910643206092174,0.000910643206092174,0.0
479,0.0009106395852740496,0.0009106395852740496,0.0
480,0.0009106116671224734,0.0009106116671224734,0.0
481,0.0009106560610138681,0.0009106560610138681,0.0
482,0.0009106276141819367,0.0009106276141819367,0.0
483,0.0009105857829629829,0.0009105857829629829,0.0
484,0.0009105964118415499,0.0009105964118415499,0.0
485,0.0009106161183227881,0.0009106161183227881,0.0
486,0.0009106644836655668,0.0009106644836655668,0.0
487,0.0009106149628450426,0.0009106149628450426,0.0
488,0.0009106585311252515,0.0009106585311252515,0.0
489,0.0009106161181024558,0.0009106161181024558,0.0
490,0.0009105989051861824,0.0009105989051861824,0.0
491,0.0009105971362982293,0.0009105971362982293,0.0
492,0.0009106572667840155,0.0009106572667840155,0.0
493,0.0009106095690229431,0.0009106095690229431,0.0
494,0.000910591729062696,0.000910591729062696,0.0
495,0.000910605995808939,0.000910605995808939,0.0
496,0.0009106102264686656,0.0009106102264686656,0.0
497,0.0009106492962581471,0.0009106492962581471,0.0
498,0.0009106013871459557,0.0009106013871459557,0.0
499,0.0009105876181798803,0.0009105876181798803,0.0
500,0.000910587695837393,0.000910587695837393,0.0
501,0.0009106051951672158,0.0009106051951672158,0.0
502,0.000910617169071732,0.000910617169071732,0.0
503,0.0009105952425205013,0.0009105952425205013,0.0
504,0.0009105982572127214,0.0009105982572127214,0.0
505,0.0009106125058308319,0.0009106125058308319,0.0
506,0.0009105951019254381,0.0009105951019254381,0.0
507,0.0009105575155020403,0.0009105575155020403,0.0
508,0.000910546497683855,0.000910546497683855,0.0
509,0.0009105957761813685,0.0009105957761813685,0.0
510,0.0009106002002895535,0.0009106002002895535,0.0
511,0.0009106080418022973,0.0009106080418022973,0.0
512,0.0009105718302026689,0.0009105718302026689,0.0
513,0.0009105889484983121,0.0009105889484983121,0.0
514,0.0009105444904519205,0.0009105444904519205,0.0
515,0.00091052990515353,0.00091052990515353,0.0
516,0.0009105986271923745,0.0009105986271923745,0.0
517,0.0009105773664351533,0.0009105773664351533,0.0
518,0.0009106031946886601,0.0009106031946886601,0.0
519,0.0009105747933556432,0.0009105747933556432,0.0
520,0.0009105696848888302,0.0009105696848888302,0.0
521,0.0009105718856423542,0.0009105718856423542,0.0
522,0.0009105678729671745,0.0009105678729671745,0.0
523,0.000910609642876925,0.000910609642876925,0.0
524,0.0009105686209173473,0.0009105686209173473,0.0
525,0.0009105397877150318,0.0009105397877150318,0.0
526,0.0009105520642836885,0.0009105520642836885,0.0
527,0.0009105717856615953,0.0009105717856615953,0.0
528,0.0009105900529117671,0.0009105900529117671,0.0
529,0.0009105574164833984,0.0009105574164833984,0.0
530,0.0009105375672437992,0.0009105375672437992,0.0
531,0.0009105907201518045,0.0009105907201518045,0.0
532,0.0009105592632062497,0.0009105592632062497,0.0
533,0.0009105624374843044,0.0009105624374843044,0.0
534,0.0009105441839022699,0.0009105441839022699,0.0
535,0.0009105313545603323,0.0009105313545603323,0.0
536,0.0009105216027658641,0.0009105216027658641,0.0
537,0.0009105263827948486,0.0009105263827948486,0.0
538,0.0009105345221154567,0.0009105345221154567,0.0
539,0.0009105224996326676,0.0009105224996326676,0.0
