Evaluation,Objective,DataMSE,Penalty
56,0.0013233240914699042,0.0013233240914699042,0.0
57,0.0013215836375036177,0.0013215836375036177,0.0
58,0.0013150321824880505,0.0013150321824880505,0.0
59,0.0013172090557704709,0.0013172090557704709,0.0
60,0.0013124056959925659,0.0013124056959925659,0.0
61,0.0012894117606020053,0.0012894117606020053,0.0
62,0.001301353276409814,0.001301353276409814,0.0
63,0.0012982931816487603,0.0012982931816487603,0.0
64,0.0012962367948284549,0.0012962367948284549,0.0
65,0.0012948340699645408,0.0012948340699645408,0.0
66,0.0012921911820010137,0.0012921911820010137,0.0
67,0.0012878144482576194,0.0012878144482576194,0.0
68,0.0012565799293920176,0.0012565799293920176,0.0
69,0.0012813129094423343,0.0012813129094423343,0.0
70,0.0012755336231474092,0.0012755336231474092,0.0
71,0.001272620869498712,0.001272620869498712,0.0
72,0.0012746587633637168,0.0012746587633637168,0.0
73,0.0012472332111978272,0.0012472332111978272,0.0
74,0.0011713965767951953,0.0011713965767951953,0.0
75,0.001246891057414241,0.001246891057414241,0.0
76,0.0012438643126287373,0.0012438643126287373,0.0
77,0.0012385968196241192,0.0012385968196241192,0.0
78,0.0012274638763303393,0.0012274638763303393,0.0
79,0.0012133576048832366,0.0012133576048832366,0.0
80,0.0012145210905311471,0.0012145210905311471,0.0
81,0.001206008560350407,0.001206008560350407,0.0
82,0.001208975620066834,0.001208975620066834,0.0
83,0.0012005966945917634,0.0012005966945917634,0.0
84,0.0011973376240241777,0.0011973376240241777,0.0
85,0.0011778287849681837,0.0011778287849681837,0.0
86,0.0011706513183891486,0.0011706513183891486,0.0
87,0.001145941541867149,0.001145941541867149,0.0
88,0.0011448857228335383,0.0011448857228335383,0.0
89,0.0012770180922231213,0.0012770180922231213,0.0
90,0.0011448104060612317,0.0011448104060612317,0.0
91,0.0011919351644979568,0.0011919351644979568,0.0
92,0.0011378067686979658,0.0011378067686979658,0.0
93,0.0012787803873233541,0.0012787803873233541,0.0
94,0.0011518061831158133,0.0011518061831158133,0.0
95,0.0011375221124314513,0.0011375221124314513,0.0
96,0.001808778643076247,0.001808778643076247,0.0
97,0.0011185374376417039,0.0011185374376417039,0.0
98,0.0013887227672544087,0.0013887227672544087,0.0
99,0.0011240831783331622,0.0011240831783331622,0.0
100,0.0011486798185837877,0.0011486798185837877,0.0
101,0.0011770192006452674,0.0011770192006452674,0.0
102,0.0011861289979022704,0.0011861289979022704,0.0
103,0.0011957379305463835,0.0011957379305463835,0.0
104,0.0012913039062688143,0.0012913039062688143,0.0
105,0.0011704344542336795,0.0011704344542336795,0.0
106,0.0013013018422353578,0.0013013018422353578,0.0
107,0.001169644963441557,0.001169644963441557,0.0
108,0.0013159067139598285,0.0013159067139598285,0.0
109,0.001167438248493725,0.001167438248493725,0.0
110,0.0013537649324230716,0.0013537649324230716,0.0
111,0.0011634254501182778,0.0011634254501182778,0.0
112,0.001265176700026476,0.001265176700026476,0.0
113,0.001163003624433571,0.001163003624433571,0.0
114,0.0011943772209857082,0.0011943772209857082,0.0
115,0.0011620367902396907,0.0011620367902396907,0.0
116,0.0012017694875622732,0.0012017694875622732,0.0
117,0.0011277283459716753,0.0011277283459716753,0.0
118,0.0012026586353817543,0.0012026586353817543,0.0
119,0.0011527379892960154,0.0011527379892960154,0.0
120,0.0011991274283405429,0.0011991274283405429,0.0
121,0.0011267759615615235,0.0011267759615615235,0.0
122,0.0011294184867482817,0.0011294184867482817,0.0
123,0.001165525192036408,0.001165525192036408,0.0
124,0.0011793230668223783,0.0011793230668223783,0.0
125,0.0011469769981042666,0.0011469769981042666,0.0
126,0.001177331754489338,0.001177331754489338,0.0
127,0.001145729786959714,0.001145729786959714,0.0
128,0.0011648279136620826,0.0011648279136620826,0.0
129,0.0011446869073165442,0.0011446869073165442,0.0
130,0.0011588513684159868,0.0011588513684159868,0.0
131,0.0011466052995117413,0.0011466052995117413,0.0
132,0.001191903271614669,0.001191903271614669,0.0
133,0.0011404442094376833,0.0011404442094376833,0.0
134,0.0011513902602217215,0.0011513902602217215,0.0
135,0.0011760152840607874,0.0011760152840607874,0.0
136,0.0011365086557919117,0.0011365086557919117,0.0
137,0.0011279027599249208,0.0011279027599249208,0.0
138,0.0011484801178159572,0.0011484801178159572,0.0
139,0.0011518742913153239,0.0011518742913153239,0.0
140,0.001127106314951086,0.001127106314951086,0.0
141,0.0011532125489915404,0.0011532125489915404,0.0
142,0.0011267675010892878,0.0011267675010892878,0.0
143,0.0011348239998909824,0.0011348239998909824,0.0
144,0.0011569198074389503,0.0011569198074389503,0.0
145,0.0011233581507049224,0.0011233581507049224,0.0
146,0.0011316404945490761,0.0011316404945490761,0.0
147,0.0011268703994552125,0.0011268703994552125,0.0
148,0.0011320354262492074,0.0011320354262492074,0.0
149,0.0011457171311650724,0.0011457171311650724,0.0
150,0.001130641961621311,0.001130641961621311,0.0
151,0.0011598058450988846,0.0011598058450988846,0.0
152,0.0011297500112134808,0.0011297500112134808,0.0
153,0.0011368519874590598,0.0011368519874590598,0.0
154,0.001132765851541925,0.001132765851541925,0.0
155,0.0011122754083056942,0.0011122754083056942,0.0
156,0.0011119326456608116,0.0011119326456608116,0.0
157,0.001134560007444491,0.001134560007444491,0.0
158,0.0011405783980744427,0.0011405783980744427,0.0
159,0.0011250395733198458,0.0011250395733198458,0.0
160,0.0011281344876934172,0.0011281344876934172,0.0
161,0.001129692387140265,0.001129692387140265,0.0
162,0.001139251613599598,0.001139251613599598,0.0
163,0.0011189175520903475,0.0011189175520903475,0.0
164,0.0011333927858035316,0.0011333927858035316,0.0
165,0.0011207780760648476,0.0011207780760648476,0.0
166,0.001158680765879814,0.001158680765879814,0.0
167,0.0011212517228915615,0.0011212517228915615,0.0
168,0.0011209074619290998,0.0011209074619290998,0.0
169,0.001127336288421268,0.001127336288421268,0.0
170,0.0011278407247608026,0.0011278407247608026,0.0
171,0.0011165013939731794,0.0011165013939731794,0.0
172,0.0011417808315743263,0.0011417808315743263,0.0
173,0.0011202209167995307,0.0011202209167995307,0.0
174,0.001179987872996944,0.001179987872996944,0.0
175,0.0011178905964516347,0.0011178905964516347,0.0
176,0.0011309648831077756,0.0011309648831077756,0.0
177,0.0011207550611956273,0.0011207550611956273,0.0
178,0.0011103919878187771,0.0011103919878187771,0.0
179,0.001107664604032438,0.001107664604032438,0.0
180,0.0011305064875629749,0.0011305064875629749,0.0
181,0.001117306086071809,0.001117306086071809,0.0
182,0.0011096546036144734,0.0011096546036144734,0.0
183,0.001123256662366575,0.001123256662366575,0.0
184,0.0011093732583420334,0.0011093732583420334,0.0
185,0.0011116458170924899,0.0011116458170924899,0.0
186,0.0011054307217038591,0.0011054307217038591,0.0
187,0.0011035780215042635,0.0011035780215042635,0.0
188,0.0011082080189503418,0.0011082080189503418,0.0
189,0.0011143436212638432,0.0011143436212638432,0.0
190,0.0011067604547375719,0.0011067604547375719,0.0
191,0.0011026786029423455,0.0011026786029423455,0.0
192,0.001103499338415758,0.001103499338415758,0.0
193,0.001119842908337507,0.001119842908337507,0.0
194,0.0011136489686309624,0.0011136489686309624,0.0
195,0.0010985397206892177,0.0010985397206892177,0.0
196,0.0010918963792754023,0.0010918963792754023,0.0
197,0.0010957346553507866,0.0010957346553507866,0.0
198,0.001108641350634035,0.001108641350634035,0.0
199,0.001110179854809746,0.001110179854809746,0.0
200,0.0010978001997767179,0.0010978001997767179,0.0
201,0.0010965853361221158,0.0010965853361221158,0.0
202,0.0011105032944968797,0.0011105032944968797,0.0
203,0.001093318411633239,0.001093318411633239,0.0
204,0.0010920668254371215,0.0010920668254371215,0.0
205,0.0010964301150526554,0.0010964301150526554,0.0
206,0.0010956268151907228,0.0010956268151907228,0.0
207,0.0010894824929181663,0.0010894824929181663,0.0
208,0.0010943200709544558,0.0010943200709544558,0.0
209,0.0011230018056241006,0.0011230018056241006,0.0
210,0.0011002545473649049,0.0011002545473649049,0.0
211,0.001110473434999759,0.001110473434999759,0.0
212,0.0011010401298520577,0.0011010401298520577,0.0
213,0.0010876668812331667,0.0010876668812331667,0.0
214,0.001087377343212582,0.001087377343212582,0.0
215,0.0010901127727842095,0.0010901127727842095,0.0
216,0.0010944632509543345,0.0010944632509543345,0.0
217,0.0010926567111136235,0.0010926567111136235,0.0
218,0.0010866284927732084,0.0010866284927732084,0.0
219,0.001104293160238901,0.001104293160238901,0.0
220,0.0010908297207140381,0.0010908297207140381,0.0
221,0.0010890994735464504,0.0010890994735464504,0.0
222,0.0010886302481435061,0.0010886302481435061,0.0
223,0.0010837998565769139,0.0010837998565769139,0.0
224,0.001096032508878172,0.001096032508878172,0.0
225,0.0010878901358383774,0.0010878901358383774,0.0
226,0.0011072470894241237,0.0011072470894241237,0.0
227,0.0010894629636489087,0.0010894629636489087,0.0
228,0.0010771092867947096,0.0010771092867947096,0.0
229,0.0010702458414909878,0.0010702458414909878,0.0
230,0.0010849746813089345,0.0010849746813089345,0.0
231,0.0010801289194363752,0.0010801289194363752,0.0
232,0.001082206208391409,0.001082206208391409,0.0
233,0.0010903774424873408,0.0010903774424873408,0.0
234,0.0010899112701265921,0.0010899112701265921,0.0
235,0.0010805687221937688,0.0010805687221937688,0.0
236,0.0010914644921484193,0.0010914644921484193,0.0
237,0.0010824431227796525,0.0010824431227796525,0.0
238,0.0010895038839407465,0.0010895038839407465,0.0
239,0.0010849735447913667,0.0010849735447913667,0.0
240,0.0010849863202693926,0.0010849863202693926,0.0
241,0.0010765554353698243,0.0010765554353698243,0.0
242,0.001088405284473108,0.001088405284473108,0.0
243,0.0010898023042797554,0.0010898023042797554,0.0
244,0.0010824264167535148,0.0010824264167535148,0.0
245,0.0010816081143247957,0.0010816081143247957,0.0
246,0.0010835637332256435,0.0010835637332256435,0.0
247,0.0010882908007778197,0.0010882908007778197,0.0
248,0.0010813220172818801,0.0010813220172818801,0.0
249,0.0011047259263635642,0.0011047259263635642,0.0
250,0.0010805704309511323,0.0010805704309511323,0.0
251,0.0010848445224086324,0.0010848445224086324,0.0
252,0.0010788259432834247,0.0010788259432834247,0.0
253,0.0010741377898439222,0.0010741377898439222,0.0
254,0.00107925955928051,0.00107925955928051,0.0
255,0.0010756044838637641,0.0010756044838637641,0.0
256,0.0010720069641489776,0.0010720069641489776,0.0
257,0.0010902555182159784,0.0010902555182159784,0.0
258,0.0010760700056684496,0.0010760700056684496,0.0
259,0.0010788150405142674,0.0010788150405142674,0.0
260,0.001072815980007767,0.001072815980007767,0.0
261,0.0010766964683632902,0.0010766964683632902,0.0
262,0.0010797955019863014,0.0010797955019863014,0.0
263,0.0010781182121989059,0.0010781182121989059,0.0
264,0.0010690195284848803,0.0010690195284848803,0.0
265,0.0010726682689114826,0.0010726682689114826,0.0
266,0.0010713628656649184,0.0010713628656649184,0.0
267,0.0010843825231339904,0.0010843825231339904,0.0
268,0.0010731000220712073,0.0010731000220712073,0.0
269,0.0010679336636254164,0.0010679336636254164,0.0
270,0.0010716943059235625,0.0010716943059235625,0.0
271,0.0010683039610637091,0.0010683039610637091,0.0
272,0.0010672298843561352,0.0010672298843561352,0.0
273,0.0010704113443875264,0.0010704113443875264,0.0
274,0.0010797595609914072,0.0010797595609914072,0.0
275,0.0010712292497023677,0.0010712292497023677,0.0
276,0.0010786371540515917,0.0010786371540515917,0.0
277,0.0010759449276508991,0.0010759449276508991,0.0
278,0.001071895508369986,0.001071895508369986,0.0
279,0.0010766096665602244,0.0010766096665602244,0.0
280,0.0010787666951800584,0.0010787666951800584,0.0
281,0.001071004215295707,0.001071004215295707,0.0
282,0.0010749974756467258,0.0010749974756467258,0.0
283,0.0010823378682124766,0.0010823378682124766,0.0
284,0.0010708974192312076,0.0010708974192312076,0.0
285,0.0010687621603242806,0.0010687621603242806,0.0
286,0.0010652440646639343,0.0010652440646639343,0.0
287,0.0010679636517802239,0.0010679636517802239,0.0
288,0.0010763133217086298,0.0010763133217086298,0.0
289,0.0010692080808542975,0.0010692080808542975,0.0
290,0.0010672137135842796,0.0010672137135842796,0.0
291,0.001074033256682728,0.001074033256682728,0.0
292,0.001069137382608247,0.001069137382608247,0.0
293,0.001077068036916396,0.001077068036916396,0.0
294,0.0010690975903376331,0.0010690975903376331,0.0
295,0.0010651126805093897,0.0010651126805093897,0.0
296,0.0010676176386374121,0.0010676176386374121,0.0
297,0.0010712197635914826,0.0010712197635914826,0.0
298,0.0010653453717722604,0.0010653453717722604,0.0
299,0.0010720688114893408,0.0010720688114893408,0.0
300,0.001067941679834605,0.001067941679834605,0.0
301,0.0010671327602171387,0.0010671327602171387,0.0
302,0.0010651257260559184,0.0010651257260559184,0.0
303,0.0010732390902228538,0.0010732390902228538,0.0
304,0.0010666301550118836,0.0010666301550118836,0.0
305,0.0010657966839020233,0.0010657966839020233,0.0
306,0.0010657633764783998,0.0010657633764783998,0.0
307,0.001063523198192878,0.001063523198192878,0.0
308,0.0010666596532803083,0.0010666596532803083,0.0
309,0.0010656060406774367,0.0010656060406774367,0.0
310,0.0010687971585487631,0.0010687971585487631,0.0
311,0.0010643456504085109,0.0010643456504085109,0.0
312,0.0010640157818755294,0.0010640157818755294,0.0
313,0.0010677115562978718,0.0010677115562978718,0.0
314,0.0010693744772287542,0.0010693744772287542,0.0
315,0.0010647954582492492,0.0010647954582492492,0.0
316,0.0010666775274642832,0.0010666775274642832,0.0
317,0.0010641634584209081,0.0010641634584209081,0.0
318,0.0010630818114276042,0.0010630818114276042,0.0
319,0.0010665539505227094,0.0010665539505227094,0.0
320,0.0010693951413931954,0.0010693951413931954,0.0
321,0.0010639788763958662,0.0010639788763958662,0.0
322,0.001063585603097468,0.001063585603097468,0.0
323,0.001063824301693639,0.001063824301693639,0.0
324,0.001064180866172499,0.001064180866172499,0.0
325,0.001066540624819359,0.001066540624819359,0.0
326,0.0010642080496091964,0.0010642080496091964,0.0
327,0.0010671980099450698,0.0010671980099450698,0.0
328,0.0010634692266984515,0.0010634692266984515,0.0
329,0.0010655389026761593,0.0010655389026761593,0.0
330,0.0010666518108091946,0.0010666518108091946,0.0
331,0.0010632703250785167,0.0010632703250785167,0.0
332,0.0010638799452396099,0.0010638799452396099,0.0
333,0.00106561458534062,0.00106561458534062,0.0
334,0.001063315213083658,0.001063315213083658,0.0
335,0.0010631377242634188,0.0010631377242634188,0.0
336,0.0010645556104011988,0.0010645556104011988,0.0
337,0.001068112810061193,0.001068112810061193,0.0
338,0.0010629967544192817,0.0010629967544192817,0.0
339,0.0010646060254315137,0.0010646060254315137,0.0
340,0.0010636648901462505,0.0010636648901462505,0.0
341,0.0010649749687182833,0.0010649749687182833,0.0
342,0.0010627614750300647,0.0010627614750300647,0.0
343,0.0010642304245137646,0.0010642304245137646,0.0
344,0.001061635910478935,0.001061635910478935,0.0
345,0.001062343786516016,0.001062343786516016,0.0
346,0.001064311278325837,0.001064311278325837,0.0
347,0.001062687887388765,0.001062687887388765,0.0
348,0.0010645036542395883,0.0010645036542395883,0.0
349,0.0010626812568415832,0.0010626812568415832,0.0
350,0.0010674681162436315,0.0010674681162436315,0.0
351,0.0010624003742090947,0.0010624003742090947,0.0
352,0.001061968230110308,0.001061968230110308,0.0
353,0.001065149472628463,0.001065149472628463,0.0
354,0.0010625611540370616,0.0010625611540370616,0.0
355,0.0010621203068134734,0.0010621203068134734,0.0
356,0.0010633680060486471,0.0010633680060486471,0.0
357,0.0010638406713656626,0.0010638406713656626,0.0
358,0.0010624112153077364,0.0010624112153077364,0.0
359,0.0010638615682858439,0.0010638615682858439,0.0
360,0.0010623658407426283,0.0010623658407426283,0.0
361,0.00106333407922223,0.00106333407922223,0.0
362,0.0010611547262502291,0.0010611547262502291,0.0
363,0.0010611576248096284,0.0010611576248096284,0.0
364,0.0010631500776321528,0.0010631500776321528,0.0
365,0.0010623439210159465,0.0010623439210159465,0.0
366,0.0010631419056752883,0.0010631419056752883,0.0
367,0.0010624669918736019,0.0010624669918736019,0.0
368,0.0010615535296650681,0.0010615535296650681,0.0
369,0.001063748276823643,0.001063748276823643,0.0
370,0.0010619966071967555,0.0010619966071967555,0.0
371,0.0010631090839391475,0.0010631090839391475,0.0
372,0.0010632307079407966,0.0010632307079407966,0.0
373,0.001061971296657685,0.001061971296657685,0.0
374,0.0010630051245668153,0.0010630051245668153,0.0
375,0.0010638609753220525,0.0010638609753220525,0.0
376,0.001061958266437477,0.001061958266437477,0.0
377,0.0010630080619074332,0.0010630080619074332,0.0
378,0.00106193603744888,0.00106193603744888,0.0
379,0.001062228551787259,0.001062228551787259,0.0
380,0.0010620657569575718,0.0010620657569575718,0.0
381,0.0010622620994249817,0.0010622620994249817,0.0
382,0.0010616295797177277,0.0010616295797177277,0.0
383,0.0010614587229356347,0.0010614587229356347,0.0
384,0.00106197050851732,0.00106197050851732,0.0
385,0.0010620533335170314,0.0010620533335170314,0.0
386,0.0010614033785486434,0.0010614033785486434,0.0
387,0.0010610840237009066,0.0010610840237009066,0.0
388,0.001061688529714974,0.001061688529714974,0.0
389,0.0010624760061262537,0.0010624760061262537,0.0
390,0.0010615065932789286,0.0010615065932789286,0.0
391,0.0010616315523295451,0.0010616315523295451,0.0
392,0.0010624156741577675,0.0010624156741577675,0.0
393,0.0010614386126278884,0.0010614386126278884,0.0
394,0.0010615468773974713,0.0010615468773974713,0.0
395,0.0010617171712093525,0.0010617171712093525,0.0
396,0.0010620993084439828,0.0010620993084439828,0.0
397,0.0010614048398345692,0.0010614048398345692,0.0
398,0.0010613326259062523,0.0010613326259062523,0.0
399,0.0010607618258806804,0.0010607618258806804,0.0
400,0.0010608603277929317,0.0010608603277929317,0.0
401,0.0010623298025257003,0.0010623298025257003,0.0
402,0.0010612724634467628,0.0010612724634467628,0.0
403,0.0010613890587989406,0.0010613890587989406,0.0
404,0.0010611141521255057,0.0010611141521255057,0.0
405,0.0010611796900924122,0.0010611796900924122,0.0
406,0.0010613701142508645,0.0010613701142508645,0.0
407,0.0010605118993846372,0.0010605118993846372,0.0
408,0.0010604351954298424,0.0010604351954298424,0.0
409,0.0010619654535245777,0.0010619654535245777,0.0
410,0.0010610191709216293,0.0010610191709216293,0.0
411,0.0010608723210130564,0.0010608723210130564,0.0
412,0.001061424024488245,0.001061424024488245,0.0
413,0.0010614461796923274,0.0010614461796923274,0.0
414,0.0010604898577660509,0.0010604898577660509,0.0
415,0.0010612413427457585,0.0010612413427457585,0.0
416,0.0010612756892307371,0.0010612756892307371,0.0
417,0.0010604571165861148,0.0010604571165861148,0.0
418,0.0010615412153689957,0.0010615412153689957,0.0
419,0.0010608506123091458,0.0010608506123091458,0.0
420,0.0010602919210089077,0.0010602919210089077,0.0
421,0.0010603097455674376,0.0010603097455674376,0.0
422,0.0010608185677537423,0.0010608185677537423,0.0
423,0.001061202919452289,0.001061202919452289,0.0
424,0.0010608531481188187,0.0010608531481188187,0.0
425,0.0010606129299033456,0.0010606129299033456,0.0
426,0.0010605916687694025,0.0010605916687694025,0.0
427,0.001060289106105818,0.001060289106105818,0.0
428,0.0010607904516396157,0.0010607904516396157,0.0
429,0.0010609660771428904,0.0010609660771428904,0.0
430,0.0010612758613143356,0.0010612758613143356,0.0
431,0.0010606259504323421,0.0010606259504323421,0.0
432,0.001060411418234464,0.001060411418234464,0.0
433,0.0010601561826387444,0.0010601561826387444,0.0
434,0.0010606997778657772,0.0010606997778657772,0.0
435,0.0010603022105087716,0.0010603022105087716,0.0
436,0.0010598040265783846,0.0010598040265783846,0.0
437,0.0010598083725344286,0.0010598083725344286,0.0
438,0.0010598949643995837,0.0010598949643995837,0.0
439,0.0010607310231654896,0.0010607310231654896,0.0
440,0.0010604351045545193,0.0010604351045545193,0.0
441,0.0010604887497127115,0.0010604887497127115,0.0
442,0.0010596993540782562,0.0010596993540782562,0.0
443,0.0010597716601443686,0.0010597716601443686,0.0
444,0.0010604388403090339,0.0010604388403090339,0.0
445,0.0010598911385308872,0.0010598911385308872,0.0
446,0.0010602662066117095,0.0010602662066117095,0.0
447,0.0010599992801200015,0.0010599992801200015,0.0
448,0.0010599650684183501,0.0010599650684183501,0.0
449,0.0010596878853178892,0.0010596878853178892,0.0
450,0.001060108229420403,0.001060108229420403,0.0
451,0.001059496173614465,0.001059496173614465,0.0
452,0.0010596017175853725,0.0010596017175853725,0.0
453,0.0010605426307882962,0.0010605426307882962,0.0
454,0.00105996603568357,0.00105996603568357,0.0
455,0.001059826338102837,0.001059826338102837,0.0
456,0.001060470078766161,0.001060470078766161,0.0
457,0.0010599083346911977,0.0010599083346911977,0.0
458,0.0010597321519083239,0.0010597321519083239,0.0
459,0.0010599779689113293,0.0010599779689113293,0.0
460,0.0010601642046389114,0.0010601642046389114,0.0
461,0.0010604374817726038,0.0010604374817726038,0.0
462,0.0010598212814769631,0.0010598212814769631,0.0
463,0.0010595077658530762,0.0010595077658530762,0.0
464,0.0010594287858905036,0.0010594287858905036,0.0
465,0.0010598481009320621,0.0010598481009320621,0.0
466,0.001060017935637361,0.001060017935637361,0.0
467,0.001060042073548232,0.001060042073548232,0.0
468,0.0010593345976112765,0.0010593345976112765,0.0
469,0.001059624477412079,0.001059624477412079,0.0
470,0.001060055964610523,0.001060055964610523,0.0
471,0.0010596391861777833,0.0010596391861777833,0.0
472,0.0010602345621558264,0.0010602345621558264,0.0
473,0.0010596050270648566,0.0010596050270648566,0.0
474,0.0010595560730939117,0.0010595560730939117,0.0
475,0.00105985115208481,0.00105985115208481,0.0
476,0.001059288219746858,0.001059288219746858,0.0
477,0.001059494712466308,0.001059494712466308,0.0
478,0.0010595010841247558,0.0010595010841247558,0.0
479,0.0010591605880604924,0.0010591605880604924,0.0
480,0.001059192985361509,0.001059192985361509,0.0
481,0.001059238442085877,0.001059238442085877,0.0
482,0.001059416510561932,0.001059416510561932,0.0
483,0.0010595827396689028,0.0010595827396689028,0.0
484,0.0010598109718720316,0.0010598109718720316,0.0
485,0.0010589407337986954,0.0010589407337986954,0.0
486,0.0010588192816796437,0.0010588192816796437,0.0
487,0.001059793431261765,0.001059793431261765,0.0
488,0.0010589331940679097,0.0010589331940679097,0.0
489,0.0010597375346432874,0.0010597375346432874,0.0
490,0.0010593329119403378,0.0010593329119403378,0.0
491,0.0010592773660035328,0.0010592773660035328,0.0
492,0.0010590281703074336,0.0010590281703074336,0.0
493,0.0010593386853762364,0.0010593386853762364,0.0
494,0.001058755574602472,0.001058755574602472,0.0
495,0.001058698379985875,0.001058698379985875,0.0
496,0.0010588171426339963,0.0010588171426339963,0.0
497,0.0010591850448619813,0.0010591850448619813,0.0
498,0.0010589783427914087,0.0010589783427914087,0.0
499,0.0010589973016809874,0.0010589973016809874,0.0
500,0.001058990437756821,0.001058990437756821,0.0
501,0.0010587673536003152,0.0010587673536003152,0.0
502,0.0010587824149236199,0.0010587824149236199,0.0
503,0.0010589953785361467,0.0010589953785361467,0.0
504,0.001059124826495891,0.001059124826495891,0.0
505,0.0010585672487997187,0.0010585672487997187,0.0
506,0.0010588084406049098,0.0010588084406049098,0.0
507,0.001058934903220086,0.001058934903220086,0.0
508,0.0010584005964706083,0.0010584005964706083,0.0
509,0.0010584380361092528,0.0010584380361092528,0.0
510,0.0010587232447038487,0.0010587232447038487,0.0
511,0.0010589353013103994,0.0010589353013103994,0.0
512,0.0010585413647944768,0.0010585413647944768,0.0
513,0.0010585709370663616,0.0010585709370663616,0.0
514,0.0010589187240225898,0.0010589187240225898,0.0
515,0.0010585080721406907,0.0010585080721406907,0.0
516,0.0010591594779716864,0.0010591594779716864,0.0
517,0.0010586268104880404,0.0010586268104880404,0.0
518,0.0010586297070806446,0.0010586297070806446,0.0
519,0.001058488904658696,0.001058488904658696,0.0
520,0.0010584239210788256,0.0010584239210788256,0.0
521,0.001058903470607212,0.001058903470607212,0.0
522,0.001058835449892712,0.001058835449892712,0.0
523,0.0010583241139114439,0.0010583241139114439,0.0
524,0.0010587331033886055,0.0010587331033886055,0.0
525,0.0010588937045688267,0.0010588937045688267,0.0
526,0.0010588273090234046,0.0010588273090234046,0.0
527,0.0010588014825197115,0.0010588014825197115,0.0
528,0.0010590163635665895,0.0010590163635665895,0.0
529,0.001058490643644948,0.001058490643644948,0.0
530,0.0010589754869737228,0.0010589754869737228,0.0
531,0.001058476950472623,0.001058476950472623,0.0
532,0.0010584469328833983,0.0010584469328833983,0.0
533,0.0010584557153050546,0.0010584557153050546,0.0
534,0.0010587969711841787,0.0010587969711841787,0.0
535,0.0010584642682857984,0.0010584642682857984,0.0
536,0.0010583942474695137,0.0010583942474695137,0.0
537,0.0010583396434352915,0.0010583396434352915,0.0
538,0.0010584990246733197,0.0010584990246733197,0.0
539,0.0010583659731252188,0.0010583659731252188,0.0
540,0.0010585198653182014,0.0010585198653182014,0.0
541,0.0010583461751558845,0.0010583461751558845,0.0
542,0.0010583150436025376,0.0010583150436025376,0.0
543,0.001058741870541882,0.001058741870541882,0.0
544,0.0010586521641370785,0.0010586521641370785,0.0
